t,step,run_id,sat_id,station_id,active,beam,channel,elev_deg,az_deg,range_km,scan_deg,snr_db,sinr_db,inr_db,ber,rain_fade_db,alloc_bw_hz,alloc_power_w,rate_bps,clean_rate_bps,bits_delivered,slewing,session_age_s
0.0,0,52bb211583b2,SAT-209,Delhi,False,,,63.737008143166584,77.86599162641036,662.1958782380508,26.262991856833416,20.50654645336546,20.50654645336546,-300.0,1.481580605655798e-26,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
0.0,0,52bb211583b2,SAT-301,Guwahati,True,0,0,33.63012897271609,229.89488581545638,994.2885887120267,56.36987102728391,14.15539135064735,6.454822603158879,6.892384912793679,0.01775366413837772,0.5,50000000.0,10,121922768.53764002,190455012.84920415,975382148.3011202,True,0.0
0.0,0,52bb211583b2,SAT-302,Guwahati,True,1,0,44.3379689416956,232.8937758285692,822.891119993841,45.6620310583044,17.41202891190278,10.499770887440754,5.923579680311326,0.00040469129735067305,0.5,50000000.0,10,180556214.29226092,241779163.10843283,1444449714.3380873,True,0.0
0.0,0,52bb211583b2,SAT-303,Guwahati,True,2,0,59.20243400889148,239.95501850660156,688.1295981633468,30.79756599110852,16.3142557705294,9.796275972217481,5.422485101736307,0.0010042559979615592,0.5,50000000.0,3.9545454545454546,169902058.32985646,275000000.0,1359216466.6388516,True,0.0
0.0,0,52bb211583b2,SAT-304,Guwahati,True,3,0,76.81459309236432,271.014106923363,614.7971469008188,13.18540690763568,17.039965791283862,13.236426604321421,1.4637259610458353,2.215260161927994e-06,0.5,50000000.0,3.090909090909091,223197267.47130337,275000000.0,1785578139.770427,True,0.0
0.0,0,52bb211583b2,SAT-305,Guwahati,False,,,72.97036654313317,7.76356106903446,625.0006146750055,17.029633456866833,18.868503558461995,18.868503558461995,-300.0,8.276226905464828e-19,0.5,50000000.0,5,0.0,275000000.0,0.0,False,0.0
0.0,0,52bb211583b2,SAT-306,Guwahati,False,,,55.320662792056616,27.777323895199377,715.1626675268562,34.679337207943384,16.710752562204362,16.710752562204362,-300.0,3.755272192524679e-12,0.5,50000000.0,5,0.0,275000000.0,0.0,False,0.0
0.0,0,52bb211583b2,SAT-307,Guwahati,False,,,41.50176745229671,33.356138003017165,860.4207894125013,48.49823254770329,13.651071804547058,13.651071804547058,-300.0,7.377462608673853e-07,0.5,50000000.0,5,0.0,229786121.61701342,0.0,False,0.0
0.0,0,52bb211583b2,SAT-308,Guwahati,False,,,31.597539330413376,35.921188158367386,1037.7599970641395,58.402460669586624,10.377896726592382,10.377896726592382,-300.0,0.0004784601651002471,0.5,50000000.0,5,0.0,178699738.30011564,0.0,False,0.0
10.0,1,52bb211583b2,SAT-000,Ahmedabad-SAC,True,0,0,72.66307277389232,212.35068035467978,625.9412947620546,17.336927226107676,17.206970439917015,12.621819235907752,2.728130739885428,9.491684790833367e-06,3.0,50000000.0,3.9545454545454546,213484056.7239674,275000000.0,2134840567.239674,False,10.0
10.0,1,52bb211583b2,SAT-001,Delhi,False,,,35.09832322281185,215.4631774116744,965.4307713191538,54.90167677718815,14.53525934695,14.53525934695,-300.0,4.898785399731326e-08,0.0,50000000.0,5,0.0,243920520.6790872,0.0,False,0.0
10.0,1,52bb211583b2,SAT-001,Ahmedabad-SAC,True,1,0,83.83911204227405,65.49991704634014,603.1831378059928,6.160887957725947,16.826245895740527,13.285793161996848,1.0025724123873005,1.9536473128013693e-06,3.0,50000000.0,3.090909090909091,223980274.6354397,275000000.0,2239802746.354397,False,10.0
10.0,1,52bb211583b2,SAT-002,Delhi,True,0,0,46.40860848118435,212.26429404524256,798.3583388114753,43.59139151881565,16.577790109642024,11.53740175313082,3.408055319831779,8.01346741872297e-05,0.0,50000000.0,3.9545454545454546,196525274.84454313,275000000.0,1965252748.4454312,False,10.0
10.0,1,52bb211583b2,SAT-002,Ahmedabad-SAC,False,,,62.933201443877294,45.84412268576228,666.3869549987959,27.066798556122706,17.040622328507652,17.040622328507652,-300.0,5.692002814132138e-13,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-003,Delhi,True,1,0,62.038744500287564,204.21375822810808,671.2499602006761,27.961255499712436,16.785821612156738,10.598419107168711,4.992222084531436,0.0003522461221810044,0.0,50000000.0,2.2272727272727275,182062026.31685963,275000000.0,1820620263.1685963,False,10.0
10.0,1,52bb211583b2,SAT-003,Ahmedabad-SAC,False,,,46.68476532605765,43.55668869307934,795.2545319227378,43.31523467394235,13.534827939909263,13.534827939909263,-300.0,1.0144576173810033e-06,3.0,50000000.0,5,0.0,227936236.6313479,0.0,False,0.0
10.0,1,52bb211583b2,SAT-004,Delhi,True,2,0,79.22241512491249,161.6788708765179,609.8242176392936,10.777584875087513,18.25401494462595,13.083142194116368,3.5967941733695143,3.24446600180081e-06,0.0,50000000.0,2.2272727272727275,220768598.85561156,275000000.0,2207685988.5561156,False,10.0
10.0,1,52bb211583b2,SAT-004,Ahmedabad-SAC,False,,,35.190904046208665,42.676174722005285,963.6778520534517,54.809095953791335,9.359600931050977,9.359600931050977,-300.0,0.0016542725045779704,3.0,50000000.0,5,0.0,163369242.9368911,0.0,False,0.0
10.0,1,52bb211583b2,SAT-005,Delhi,True,3,0,70.37317427253892,70.60630006618639,633.5606616416026,19.626825727461082,17.67176866527835,13.637325374866439,1.8522674741919418,7.663929723591929e-07,0.0,50000000.0,2.2272727272727275,229567255.4817068,275000000.0,2295672554.817068,False,10.0
10.0,1,52bb211583b2,SAT-006,Delhi,False,,,52.94431334866329,55.67269846019597,734.2214639014894,37.05568665133671,18.909874890401255,18.909874890401255,-300.0,5.696929106945914e-19,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-007,Delhi,False,,,39.767250986765355,51.053169318621165,885.8690480405282,50.232749013234645,15.936989536269849,15.936989536269849,-300.0,1.8765219291790658e-10,0.0,50000000.0,5,0.0,266523053.64120692,0.0,False,0.0
10.0,1,52bb211583b2,SAT-008,Delhi,False,,,30.342310366539557,48.83515888624419,1066.840298257122,59.65768963346044,12.864719212295071,12.864719212295071,-300.0,5.467559885495316e-06,0.0,50000000.0,5,0.0,217314828.96518868,0.0,False,0.0
10.0,1,52bb211583b2,SAT-100,Ahmedabad-SAC,True,2,0,58.1572734526266,178.19512639808397,694.9403001253135,31.842726547373402,16.070601884581436,11.741291316419497,2.329355156756921,5.5716844740664896e-05,3.0,50000000.0,4.818181818181818,199694509.77930495,271296644.18597454,1996945097.7930496,False,10.0
10.0,1,52bb211583b2,SAT-101,Bengaluru-ISTRAC,True,0,0,35.652963813265465,328.8729911419172,955.0433120018164,54.347036186734535,16.694527595527376,9.364623006015501,6.441848747922526,0.0016452310318504572,0.0,50000000.0,3.9545454545454546,163443999.398234,275000000.0,1634439993.98234,False,10.0
10.0,1,52bb211583b2,SAT-101,Ahmedabad-SAC,False,,,44.92627752895664,163.14232573363043,815.6883456069945,45.07372247104336,13.008564502709433,13.008564502709433,-300.0,3.888322713716399e-06,3.0,50000000.0,5,0.0,219588418.76602694,0.0,False,0.0
10.0,1,52bb211583b2,SAT-102,Bengaluru-ISTRAC,True,1,0,47.18949341741528,332.1804925613593,789.6794630774385,42.81050658258472,17.25702921181042,9.131137099911529,7.39979582502725,0.0021098247842352255,0.0,50000000.0,2.2272727272727275,159978051.3502491,275000000.0,1599780513.502491,False,10.0
10.0,1,52bb211583b2,SAT-102,Ahmedabad-SAC,False,,,34.469263279823615,156.3568982020929,977.5478830566722,55.530736720176385,9.028674838321791,9.028674838321791,-300.0,0.0023441664228147194,3.0,50000000.0,5,0.0,158463400.3629261,0.0,False,0.0
10.0,1,52bb211583b2,SAT-103,Bengaluru-ISTRAC,True,2,0,63.08825322091151,340.72778179361205,665.5654601188209,26.91174677908849,17.785849737981124,10.908753456053791,5.879383037538375,0.00022316574923214615,0.0,50000000.0,1.3636363636363638,186816765.22421217,275000000.0,1868167652.2421217,False,10.0
10.0,1,52bb211583b2,SAT-104,Bengaluru-ISTRAC,True,3,0,79.86796213732539,28.877479345980927,608.6698306936205,10.132037862674608,19.152096629637313,14.873157799958305,2.249249077506312,1.4961225449242624e-08,0.0,50000000.0,1.3636363636363638,249349083.66438782,275000000.0,2493490836.643878,False,10.0
10.0,1,52bb211583b2,SAT-105,Bengaluru-ISTRAC,False,,,69.34856840943557,115.55349996603952,637.3278009332801,20.651431590564428,24.093119336610343,24.093119336610343,-300.0,4.6505346410333965e-58,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-106,Bengaluru-ISTRAC,False,,,52.081562763604325,129.11764209113983,741.6583893085942,37.918437236395675,21.75276645891053,21.75276645891053,-300.0,9.985515812168505e-35,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-107,Bengaluru-ISTRAC,False,,,39.145351918710524,133.47095177322058,895.4970690037944,50.854648081289476,18.7624136267183,18.7624136267183,-300.0,2.122452506573014e-18,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-201,Ahmedabad-SAC,True,3,0,34.867451369898156,213.19057652818012,969.8358076703569,55.132548630101844,12.222801634671683,9.699757875461657,-1.0361705931665761,0.001125918265138844,3.0,50000000.0,10,168452540.80814308,161183603.30061948,1684525408.081431,False,10.0
10.0,1,52bb211583b2,SAT-202,Ahmedabad-SAC,False,,,46.083337861847085,210.03184921133607,802.0634929189654,43.916662138152915,13.358716584252946,13.358716584252946,-300.0,1.6185436009329306e-06,3.0,50000000.0,5,0.0,225137648.15372097,0.0,False,0.0
10.0,1,52bb211583b2,SAT-203,Ahmedabad-SAC,False,,,61.598217617964096,202.16772890588067,673.7239671611179,28.401782382035904,16.830663187330458,16.830663187330458,-300.0,1.9223427392107412e-12,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-204,Delhi,False,,,30.419617526436916,211.85360830550906,1064.9968914930041,59.580382473563084,12.89409985095007,12.89409985095007,-300.0,5.104329294825412e-06,0.0,50000000.0,5,0.0,217778916.40364984,0.0,False,0.0
10.0,1,52bb211583b2,SAT-204,Ahmedabad-SAC,False,,,78.9071725795628,161.76725279626152,610.4151559357581,11.092827420437203,18.694124820842163,18.694124820842163,-300.0,3.845369129587829e-18,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-205,Delhi,False,,,39.71043916244693,208.1254868834419,886.73720923086,50.28956083755307,15.921188046723117,15.921188046723117,-300.0,2.0186070478243666e-10,0.0,50000000.0,5,0.0,266267130.8983346,0.0,False,0.0
10.0,1,52bb211583b2,SAT-205,Ahmedabad-SAC,False,,,70.79633307471934,69.20465300037549,632.0703528427877,19.203666925280658,18.04294453138573,18.04294453138573,-300.0,7.161081893695787e-16,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-206,Delhi,False,,,52.38881797003054,200.51672964343587,738.9769564360874,37.61118202996946,18.809258493440623,18.809258493440623,-300.0,1.404281888894764e-18,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-206,Ahmedabad-SAC,False,,,53.30976936461993,53.625592328831246,731.1566233196015,36.69023063538007,15.233794305820993,15.233794305820993,-300.0,3.80601783148994e-09,3.0,50000000.0,5,0.0,255157642.51170933,0.0,False,0.0
10.0,1,52bb211583b2,SAT-207,Delhi,False,,,67.83298413055904,178.67094724547215,643.3220319035228,22.16701586944096,20.949906932853125,20.949906932853125,-300.0,3.3595424462379237e-29,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-207,Ahmedabad-SAC,False,,,40.03167887214703,48.882223701222486,881.8578811967745,49.96832112785297,11.346054434231391,11.346054434231391,-300.0,0.0001110962153894954,3.0,50000000.0,5,0.0,193559851.305886,0.0,False,0.0
10.0,1,52bb211583b2,SAT-208,Delhi,False,,,73.19199867590369,110.30322036338025,624.3339300557714,16.80800132409631,21.407714407970687,21.407714407970687,-300.0,3.158519696194357e-32,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-208,Ahmedabad-SAC,False,,,30.533541708573964,46.61951535983275,1062.2931402311056,59.46645829142604,7.032237623467324,7.032237623467324,-300.0,0.01231855726779373,3.0,50000000.0,5,0.0,129837382.823468,0.0,False,0.0
10.0,1,52bb211583b2,SAT-209,Delhi,False,,,59.15875017612559,70.56084328887214,688.4076747492464,30.841249823874413,19.908838522458737,19.908838522458737,-300.0,2.175072342340052e-23,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-301,Guwahati,True,0,0,36.4359253118751,230.85893946918608,940.8354406738697,53.5640746881249,15.127487533028074,7.440963514796422,6.875461981950642,0.009253615961671277,0.5,50000000.0,10,135547072.71046627,205561636.53896463,1355470727.1046627,False,10.0
10.0,1,52bb211583b2,SAT-302,Guwahati,True,1,0,48.2521468724761,234.70418591829585,778.3431273982426,41.7478531275239,18.336777828139887,11.472512014032878,5.8632327702673255,8.965992162809412e-05,0.5,50000000.0,10,195518661.64876816,256652756.21151862,1955186616.4876816,False,10.0
10.0,1,52bb211583b2,SAT-303,Guwahati,True,2,0,64.35658713218959,244.95541495306753,659.0782799226167,25.64341286781041,17.00564539025781,10.508882159265857,5.395162023194425,0.0003995858690644984,0.5,50000000.0,3.9545454545454546,180695176.5476454,275000000.0,1806951765.4764538,False,10.0
10.0,1,52bb211583b2,SAT-304,Guwahati,True,3,0,79.58746168060888,301.8577810686283,609.1622587239614,10.412538319391118,17.18529730844162,13.230786827521019,1.7193503129724763,2.2470983599449768e-06,0.5,50000000.0,3.090909090909091,223107840.07691038,275000000.0,2231078400.769104,False,10.0
10.0,1,52bb211583b2,SAT-305,Guwahati,False,,,67.43918994426627,16.795360414813498,644.9640200495429,22.560810055733725,18.36944864019607,18.36944864019607,-300.0,5.737507808879368e-17,0.5,50000000.0,5,0.0,275000000.0,0.0,False,0.0
10.0,1,52bb211583b2,SAT-306,Guwahati,False,,,50.68278400275629,29.647324635885575,754.3402843094617,39.31721599724371,15.841612051057709,15.841612051057709,-300.0,2.903898823881276e-10,0.5,50000000.0,5,0.0,264978663.51790255,0.0,False,0.0
10.0,1,52bb211583b2,SAT-307,Guwahati,False,,,38.17589798491148,34.05488630904687,911.0676269628863,51.82410201508852,12.67415245370097,12.67415245370097,-300.0,8.44909152960571e-06,0.5,50000000.0,5,0.0,214308484.56731176,0.0,False,0.0
20.0,2,52bb211583b2,SAT-000,Ahmedabad-SAC,True,0,0,79.1840316056813,208.834962043651,609.8952117996163,10.815968394318702,16.621112899613806,12.351728052047024,2.2339931590000277,1.6946953270714922e-05,3.0,50000000.0,3.090909090909091,209237503.36236072,275000000.0,2092375033.6236072,False,20.0
20.0,2,52bb211583b2,SAT-001,Delhi,False,,,38.1010553304166,215.00972014111244,912.2989961058425,51.8989446695834,15.461179836520188,15.461179836520188,-300.0,1.5141320756893215e-09,0.0,50000000.0,5,0.0,258827301.30198252,0.0,False,0.0
20.0,2,52bb211583b2,SAT-001,Ahmedabad-SAC,True,1,0,77.43642894872939,50.91327365025889,613.4108571097768,12.563571051270614,16.51428401254489,13.176875645869096,0.6312955260299079,2.573205558520928e-06,3.0,50000000.0,3.090909090909091,222253261.6006394,275000000.0,2222532616.006394,False,20.0
20.0,2,52bb211583b2,SAT-002,Delhi,True,0,0,50.631150381436186,211.09527291383867,754.8236879938171,39.368849618563814,16.389039789702267,11.540464480330929,3.12583337667996,7.970785504372541e-05,0.0,50000000.0,3.090909090909091,196572810.41513494,275000000.0,1965728104.1513493,False,20.0
20.0,2,52bb211583b2,SAT-002,Ahmedabad-SAC,False,,,57.53962340963454,44.33006411039819,699.1228166935086,32.46037659036546,16.114683503719576,16.114683503719576,-300.0,8.110060000360013e-11,3.0,50000000.0,5,0.0,269402580.36494285,0.0,False,0.0
20.0,2,52bb211583b2,SAT-003,Delhi,True,1,0,67.58460235139786,199.58958374038326,644.3535766836395,22.415397648602138,17.41341468794424,11.719600651161395,4.3297955024197,5.795799376376866e-05,0.0,50000000.0,2.2272727272727275,199356901.3262538,275000000.0,1993569013.262538,False,20.0
20.0,2,52bb211583b2,SAT-003,Ahmedabad-SAC,False,,,42.83198823142107,42.910859438864726,842.2200456309263,47.16801176857893,12.334799632717335,12.334799632717335,-300.0,1.7554083469478862e-05,3.0,50000000.0,5,0.0,208971818.04663235,0.0,False,0.0
20.0,2,52bb211583b2,SAT-004,Delhi,True,2,0,80.71408260842891,122.52657549728222,607.2692732124445,9.28591739157109,18.317888615881216,13.217271740949641,3.495487527664602,2.325101328777975e-06,0.0,50000000.0,2.2272727272727275,222893558.9035098,275000000.0,2228935589.035098,False,20.0
20.0,2,52bb211583b2,SAT-004,Ahmedabad-SAC,False,,,32.465538518563854,42.29130708561977,1018.6706220621292,57.534461481436146,8.0551152146881,8.0551152146881,-300.0,0.00573774425289355,3.0,50000000.0,5,0.0,144280249.69185483,0.0,False,0.0
20.0,2,52bb211583b2,SAT-005,Delhi,True,3,0,64.95110270877925,62.990130670092825,656.1773124526155,25.048897291220754,17.134739149177875,12.903252490366997,2.173278115939519,4.9957270778304025e-06,0.0,50000000.0,2.2272727272727275,217923520.02996504,275000000.0,2179235200.29965,False,20.0
20.0,2,52bb211583b2,SAT-006,Delhi,False,,,48.583569199894335,53.50662219100211,774.9156937841992,41.416430800105665,18.06601333432397,18.06601333432397,-300.0,6.027855632521e-16,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-007,Delhi,False,,,36.64092423171577,50.01684974314435,937.2011220779594,53.35907576828423,15.022358247671136,15.022358247671136,-300.0,8.606467969401156e-09,0.0,50000000.0,5,0.0,251750390.94824073,0.0,False,0.0
20.0,2,52bb211583b2,SAT-100,Ahmedabad-SAC,True,2,0,53.89669739279167,172.58639634096374,726.3381735307398,36.10330260720833,18.375120740240305,15.502000896929344,-0.2788350494903059,1.2767662373868685e-09,3.0,50000000.0,10,259486662.12010297,257271547.26944396,2594866621.20103,False,20.0
20.0,2,52bb211583b2,SAT-101,Bengaluru-ISTRAC,True,0,0,38.7164926681662,329.32231658045,902.2990521673483,51.2835073318338,16.551110310416888,9.300611753433568,6.34422240923068,0.0017634988341127392,0.0,50000000.0,3.090909090909091,162491829.46787235,275000000.0,1624918294.6787236,False,20.0
20.0,2,52bb211583b2,SAT-101,Ahmedabad-SAC,False,,,41.42529439037826,160.92846131029674,861.5008760799767,48.57470560962174,11.851348950779595,11.851348950779595,-300.0,4.548036832136785e-05,3.0,50000000.0,5,0.0,201409144.06680518,0.0,False,0.0
20.0,2,52bb211583b2,SAT-102,Bengaluru-ISTRAC,True,1,0,51.50002465525137,333.36636956910627,746.8351256723793,38.49997534474863,18.13222424077084,10.569297787767404,6.726044871436972,0.00036709120488569624,0.0,50000000.0,2.2272727272727275,181617217.24213776,275000000.0,1816172172.4213777,False,20.0
20.0,2,52bb211583b2,SAT-102,Ahmedabad-SAC,False,,,31.865878885259356,155.26445367778453,1031.7721131914564,58.134121114740644,7.746987617259677,7.746987617259677,-300.0,0.007348251337389009,3.0,50000000.0,5,0.0,139876500.6322977,0.0,False,0.0
20.0,2,52bb211583b2,SAT-103,Bengaluru-ISTRAC,True,2,0,68.70460095672485,345.7040030061204,639.8123442819316,21.295399043275154,18.390900941559394,11.685491546991711,5.662230569407956,6.164277467170224e-05,0.0,50000000.0,1.3636363636363638,198826218.95333263,275000000.0,1988262189.5333264,False,20.0
20.0,2,52bb211583b2,SAT-104,Bengaluru-ISTRAC,True,3,0,80.53879837522287,69.8027806391213,607.5489926340914,9.461201624777132,19.180135639575795,14.790385448510374,2.4247585607127395,2.0173158278567096e-08,0.0,50000000.0,1.3636363636363638,248018019.68916193,275000000.0,2480180196.891619,False,20.0
20.0,2,52bb211583b2,SAT-105,Bengaluru-ISTRAC,False,,,63.94866370115161,122.55787394988795,661.1199314711592,26.05133629884839,23.531520462243066,23.531520462243066,-300.0,2.851714755470836e-51,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-106,Bengaluru-ISTRAC,False,,,47.804753478900814,131.2519758956354,783.0506934453965,42.195246521099186,20.901779901814393,20.901779901814393,-300.0,6.70599837221896e-29,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-107,Bengaluru-ISTRAC,False,,,36.08220032188523,134.5387743730254,947.1893767842021,53.91779967811477,17.848792847079608,17.848792847079608,-300.0,2.946914632465087e-15,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-201,Ahmedabad-SAC,True,3,0,37.846868671973176,212.76086420456076,916.5131630743293,52.153131328026824,13.507037874701993,10.59012668670938,-0.18882994300800215,0.0003564205202985997,3.0,50000000.0,10,181935340.61891443,180509961.6864469,1819353406.1891441,False,20.0
20.0,2,52bb211583b2,SAT-202,Ahmedabad-SAC,False,,,50.27392480847277,208.91445440586315,758.1986654489915,39.72607519152723,14.507439890508081,14.507439890508081,-300.0,5.3801114689429176e-08,3.0,50000000.0,5,0.0,243474207.66135347,0.0,False,0.0
20.0,2,52bb211583b2,SAT-203,Ahmedabad-SAC,False,,,67.12715279792096,197.7710520205818,646.2903552387182,22.872847202079043,17.62340318901289,17.62340318901289,-300.0,1.4108995411041783e-14,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-204,Delhi,False,,,32.91800719193386,211.19555203044075,1009.034411657011,57.08199280806614,13.80273278243206,13.80273278243206,-300.0,4.80821548513083e-07,0.0,50000000.0,5,0.0,232202701.40006208,0.0,False,0.0
20.0,2,52bb211583b2,SAT-204,Ahmedabad-SAC,False,,,80.77162364547294,123.66190400654702,607.1786321553748,9.228376354527057,18.792786844377588,18.792786844377588,-300.0,1.624603346448564e-18,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-205,Delhi,False,,,43.1481706407273,206.7734708646054,838.0525297030714,46.8518293592727,16.826646082529663,16.826646082529663,-300.0,1.966533137721009e-12,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-205,Ahmedabad-SAC,False,,,65.38787116347547,61.17588402000877,654.1016360767375,24.612128836524533,17.395512274671418,17.395512274671418,-300.0,6.349668563485923e-14,3.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-206,Delhi,False,,,56.97156618358611,196.961002218898,703.0757507326161,33.02843381641389,19.582940712634425,19.582940712634425,-300.0,7.774674529204467e-22,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-206,Ahmedabad-SAC,False,,,48.921601029545464,51.3671240041741,771.4715125980089,41.078398970454536,14.156201132827434,14.156201132827434,-300.0,1.6731662455635305e-07,3.0,50000000.0,5,0.0,237847824.63451758,0.0,False,0.0
20.0,2,52bb211583b2,SAT-207,Delhi,False,,,72.01856965419172,164.44666544824202,627.9763420610823,17.981430345808278,21.318945055686356,21.318945055686356,-300.0,1.2924020856291848e-31,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-207,Ahmedabad-SAC,False,,,36.882494625529105,47.80162308088634,932.9630602518157,53.117505374470895,10.097883372704146,10.097883372704146,-300.0,0.0006916438927042193,3.0,50000000.0,5,0.0,174451092.77533543,0.0,False,0.0
20.0,2,52bb211583b2,SAT-208,Delhi,False,,,70.11622727540782,91.79287624880011,634.4841642288565,19.883772724592177,21.161476495786317,21.161476495786317,-300.0,1.468212339461964e-30,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-209,Delhi,False,,,54.64399267599441,65.4393368171328,720.3839996171331,35.35600732400559,19.20583105456049,19.20583105456049,-300.0,3.5462122486303356e-20,0.0,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-300,Guwahati,False,,,30.18478800489252,229.5707165539128,1070.618330068416,59.815211995107475,9.810157588793842,9.810157588793842,-300.0,0.000987682181630793,0.5,50000000.0,5,0.0,170110786.62965474,0.0,False,0.0
20.0,2,52bb211583b2,SAT-301,Guwahati,True,0,0,39.52688617246827,232.01881207492534,889.557680505037,50.47311382753173,16.094615033873595,10.60149779418696,4.052635601910804,0.00035070690691951746,0.5,50000000.0,10,182109065.2429084,220787167.17199507,1821090652.4290838,False,20.0
20.0,2,52bb211583b2,SAT-302,Guwahati,True,1,0,52.54495576376976,237.07441828604385,737.628352137601,37.45504423623024,16.047010912071258,9.556703668960445,5.386840245877806,0.0013281849931768286,0.5,50000000.0,4.818181818181818,166309885.59262532,270913945.43355525,1663098855.9262533,False,20.0
20.0,2,52bb211583b2,SAT-303,Guwahati,True,2,0,69.62307983891519,252.91185724490038,636.2962844852708,20.37692016108481,16.495669017510878,11.267363653811046,3.6790791378435213,0.00012657664634657927,0.5,50000000.0,3.090909090909091,192342901.291735,275000000.0,1923429012.9173498,False,20.0
20.0,2,52bb211583b2,SAT-304,Guwahati,True,3,0,78.3998990189981,337.6439557899959,611.4038073034072,11.600100981001901,17.127347841909796,13.819955836161581,0.5751554040934419,4.575843549382021e-07,0.5,50000000.0,3.090909090909091,232477350.7028744,275000000.0,2324773507.0287437,False,20.0
20.0,2,52bb211583b2,SAT-305,Guwahati,False,,,61.98762419782487,22.031040157988052,671.5343531747038,28.01237580217513,17.724920374909914,17.724920374909914,-300.0,7.038139974641639e-15,0.5,50000000.0,5,0.0,275000000.0,0.0,False,0.0
20.0,2,52bb211583b2,SAT-306,Guwahati,False,,,46.47329186720777,31.037878909532633,797.6279142386951,43.52670813279223,14.921375929514454,14.921375929514454,-300.0,1.2538169877597e-08,0.5,50000000.0,5,0.0,250124850.22280377,0.0,False,0.0
20.0,2,52bb211583b2,SAT-307,Guwahati,False,,,35.172525493071134,34.630293284663665,964.0252179872164,54.827474506928866,11.691268764609745,11.691268764609745,-300.0,6.10045497859968e-05,0.5,50000000.0,5,0.0,198916084.52463254,0.0,False,0.0
30.0,3,52bb211583b2,SAT-000,Delhi,False,,,31.527296146864877,216.72156901192037,1039.3404533842445,58.47270385313512,13.306558001379813,13.306558001379813,-300.0,1.8522953159387618e-06,0.0,50000000.0,5,0.0,224309746.982628,0.0,False,0.0
30.0,3,52bb211583b2,SAT-000,Ahmedabad-SAC,True,0,0,85.78235456904889,193.7961004988506,601.4885460441496,4.217645430951109,16.878283341329222,13.077009977754592,1.4598418800196171,3.293493026832838e-06,3.0,50000000.0,3.090909090909091,220671521.45511466,275000000.0,2206715214.5511465,False,30.0
30.0,3,52bb211583b2,SAT-001,Delhi,False,,,41.427792655119994,214.451358919595,861.4655318519079,48.572207344880006,16.38617422288479,16.38617422288479,-300.0,2.105934363657266e-11,0.0,50000000.0,5,0.0,273807481.0409243,0.0,False,0.0
30.0,3,52bb211583b2,SAT-001,Ahmedabad-SAC,True,1,0,71.06053838137957,46.36065138461354,631.1590109783891,18.939461618620427,17.051310135724776,13.832512311506884,0.40744294800856445,4.413013963916393e-07,3.0,50000000.0,3.9545454545454546,232677611.26808134,275000000.0,2326776112.6808133,False,30.0
30.0,3,52bb211583b2,SAT-002,Delhi,True,0,0,55.29189786137795,209.50898030422982,715.3813935270647,34.70810213862205,17.225183872933883,12.592329166228867,2.801074372458741,1.012893156336666e-05,0.0,50000000.0,3.090909090909091,213019713.3477596,275000000.0,2130197133.477596,False,30.0
